CompanyID,CompanyName,CategoryName,Category,Product,Subproduct,
600188,SPSI,Platen Adhesives & Tapes,Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services",Platen Adhesives & Tapes,
600188,SPSI,Platens & Attachments (Automatic),Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services",Platens & Attachments (Automatic),
600188,SPSI,Platens & Attachments (Manual),Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services",Platens & Attachments (Manual),
600188,SPSI,Plotters,"Miscellaneous Equipment, Supplies & Industry Services",Plotters,,
600188,SPSI,Polyester Thread,Embroidery Equipment & Supplies,Thread,Polyester Thread,
600188,SPSI,Preregistration Systems,Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services",Preregistration Systems,
600188,SPSI,Pressure Washers,Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,Pressure Washers,
600188,SPSI,Process-Color Inks,Screen Printing Equipment & Supplies,Inks for Textile Screen Printing,Process-Color Inks,
600188,SPSI,"Projection Registration, Alignment Systems",Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services","Projection Registration, Alignment Systems",
600188,SPSI,Puff Inks,Screen Printing Equipment & Supplies,Inks for Textile Screen Printing,Puff Inks,
600188,SPSI,PVC-Free Inks,Screen Printing Equipment & Supplies,Inks for Textile Screen Printing,PVC-Free Inks,
600188,SPSI,Rayon Thread,Embroidery Equipment & Supplies,Thread,Rayon Thread,
600188,SPSI,Reflective Inks,Screen Printing Equipment & Supplies,Inks for Textile Screen Printing,Reflective Inks,
600188,SPSI,"Repair, Maintenance Services",Embroidery Equipment & Supplies,Embroidery Equipment,"Repair, Maintenance Services",
600188,SPSI,"Repair, Maintenance Services",Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services","Repair, Maintenance Services",
600188,SPSI,"Replacement Parts, Services",Embroidery Equipment & Supplies,Embroidery Equipment,"Replacement Parts, Services",
600188,SPSI,"Replacement Parts, Services for Screen Printing Equipment",Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services","Replacement Parts, Services for Screen Printing Equipment",
600188,SPSI,Scissors & Sharpeners,Embroidery Equipment & Supplies,Scissors & Sharpeners,,
600188,SPSI,Scoop Coaters,Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,Scoop Coaters,
600188,SPSI,"Screen Coaters, Automatic",Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,"Screen Coaters, Automatic",
600188,SPSI,Screen Mesh,Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,Screen Mesh,
600188,SPSI,Screen Printing Educational Seminars,"Miscellaneous Equipment, Supplies & Industry Services",Educational Seminars,Screen Printing Educational Seminars,
600188,SPSI,Screen Stretching Devices,Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,Screen Stretching Devices,
600188,SPSI,"Screen Washers, Automatic",Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,"Screen Washers, Automatic",
600188,SPSI,Screen Wipes,Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,Screen Wipes,
600188,SPSI,"Screen-Exposure Units, Vacuum Frames",Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,"Screen-Exposure Units, Vacuum Frames",
600188,SPSI,Separations Software,Computer Equipment & Supplies,Computer Software,Separations Software,
600188,SPSI,Singlehead Machines,Embroidery Equipment & Supplies,Embroidery Equipment,Singlehead Machines,
600188,SPSI,"Solvent Reclaiming, Recycling Systems",Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,"Solvent Reclaiming, Recycling Systems",
600188,SPSI,Specialty Equipment,Embroidery Equipment & Supplies,Embroidery Equipment,Specialty Equipment,
600188,SPSI,"Spot-Cleaning Equipment, Supplies",Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services","Spot-Cleaning Equipment, Supplies",
600188,SPSI,"Squeegee Cleaning, Sharpening Machines",Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services","Squeegee Cleaning, Sharpening Machines",
600188,SPSI,Squeegees,Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services",Squeegees,
600188,SPSI,Stationary Dryers,Screen Printing Equipment & Supplies,"Drying, Curing Equipment & Supplies",Stationary Dryers,
600188,SPSI,Supplies,Digital Decorating Equipment & Supplies,Direct-to-Garment (DTG),Supplies,
600188,SPSI,Supplies,Digital Decorating Equipment & Supplies,Sublimation,Supplies,
600188,SPSI,Tape (for screen making),Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,Tape (for screen making),
600188,SPSI,Tearaway Backing,Embroidery Equipment & Supplies,Backing Material,Tearaway Backing,
600188,SPSI,Tension Meters,Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,Tension Meters,
600188,SPSI,Test Print Squares,Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services",Test Print Squares,
600188,SPSI,Toners For Plastisol Inks,Screen Printing Equipment & Supplies,Inks for Textile Screen Printing,Toners For Plastisol Inks,
600188,SPSI,Tools & Attachments,Embroidery Equipment & Supplies,Tools & Attachments,,
600188,SPSI,Transfer-Release Paper,Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services",Transfer-Release Paper,
600188,SPSI,Used Embroidery Equipment,Embroidery Equipment & Supplies,Embroidery Equipment,Used Embroidery Equipment,
600188,SPSI,Used Screen Printing Equipment,Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services",Used Screen Printing Equipment,
600188,SPSI,Vellum,Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,Vellum,
600188,SPSI,Ventilation Systems,Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,Ventilation Systems,
600188,SPSI,"Washout Tanks, Booths",Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,"Washout Tanks, Booths",
600188,SPSI,Water Filtration Systems,Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,Water Filtration Systems,
600188,SPSI,"Water-Base, Water-Phase Inks",Screen Printing Equipment & Supplies,Inks for Textile Screen Printing,"Water-Base, Water-Phase Inks",
739612,STAHLS',"Adhesive, Transfer","Heat-Applied Graphics Equipment, Lettering & Transfers",Transfer Screen Printing Inks & Supplies,"Adhesive, Transfer",
739612,STAHLS',Adhesives,Embroidery Equipment & Supplies,Adhesives,,
739612,STAHLS',Applique Material & Yard Goods,Embroidery Equipment & Supplies,Applique Material & Yard Goods,,
739612,STAHLS',"Art, Graphic Design Services","Miscellaneous Equipment, Supplies & Industry Services",Art Supplies & Services,"Art, Graphic Design Services",
739612,STAHLS',"Athletic Numbering Equipment, Supplies",Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services","Athletic Numbering Equipment, Supplies",
739612,STAHLS',Automatic Heat-Seal Equipment,"Heat-Applied Graphics Equipment, Lettering & Transfers",Heat-Seal Equipment,Automatic Heat-Seal Equipment,
739612,STAHLS',Books (Instructional),"Miscellaneous Equipment, Supplies & Industry Services",Books (Instructional),,
739612,STAHLS',Cap Heat-Seal Equipment,"Heat-Applied Graphics Equipment, Lettering & Transfers",Heat-Seal Equipment,Cap Heat-Seal Equipment,
739612,STAHLS',"Cap Printing Equipment, Supplies",Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services","Cap Printing Equipment, Supplies",
739612,STAHLS',Cap-Size Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Cap-Size Transfers,
739612,STAHLS',Clip Art Services,"Miscellaneous Equipment, Supplies & Industry Services",Art Supplies & Services,Clip Art Services,
739612,STAHLS',Cold-Peel Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Cold-Peel Transfers,
739612,STAHLS',Color Laser Copier Transfer Paper,Digital Decorating Equipment & Supplies,Color Laser Copier,Color Laser Copier Transfer Paper,
739612,STAHLS',Color Laser Printer Transfer Paper,Digital Decorating Equipment & Supplies,Color Laser Printer,Color Laser Printer Transfer Paper,
739612,STAHLS',Custom Transfer Services,"Miscellaneous Equipment, Supplies & Industry Services",Custom Transfer Services,,
739612,STAHLS',Cut-and-Sew Contract Services,"Miscellaneous Equipment, Supplies & Industry Services",Cut-and-Sew Contract Services,,
739612,STAHLS',Die Cutters,Cutting Equipment & Services,Die Cutters,,
739612,STAHLS',Die-Cut Lettering,"Heat-Applied Graphics Equipment, Lettering & Transfers",Lettering,Die-Cut Lettering,
739612,STAHLS',Digitizing Software & Equipment,Embroidery Equipment & Supplies,Digitizing Software & Equipment,,
739612,STAHLS',Eco-Friendly Printing Supplies,Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services",Eco-Friendly Printing Supplies,
739612,STAHLS',Eco-Friendly Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Eco-Friendly Transfers,
739612,STAHLS',Embroidered Lettering,"Heat-Applied Graphics Equipment, Lettering & Transfers",Lettering,Embroidered Lettering,
739612,STAHLS',Equipment,Digital Decorating Equipment & Supplies,Direct-to-Garment (DTG),Equipment,
739612,STAHLS',Equipment,Digital Decorating Equipment & Supplies,Sublimation,Equipment,
739612,STAHLS',Film Adhesives,"Heat-Applied Graphics Equipment, Lettering & Transfers","Heat-Press, Lettering Supplies",Film Adhesives,
739612,STAHLS',Film Lettering,"Heat-Applied Graphics Equipment, Lettering & Transfers",Lettering,Film Lettering,
739612,STAHLS',Flock Adhesives,"Miscellaneous Equipment, Supplies & Industry Services",Direct Flocking Equipment & Supplies,Flock Adhesives,
739612,STAHLS',Flock Lettering,"Heat-Applied Graphics Equipment, Lettering & Transfers",Lettering,Flock Lettering,
739612,STAHLS',Flock Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Flock Transfers,
739612,STAHLS',Foil Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Foil Transfers,
739612,STAHLS',Foils,"Miscellaneous Equipment, Supplies & Industry Services",Wearable-Art Equipment & Supplies,Foils,
739612,STAHLS',Glitter Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Glitter Transfers,
739612,STAHLS',Heat Transfer Educational Seminars,"Miscellaneous Equipment, Supplies & Industry Services",Educational Seminars,Heat Transfer Educational Seminars,
739612,STAHLS',Inkjet Transfer Paper,Digital Decorating Equipment & Supplies,Inkjet,Inkjet Transfer Paper,
739612,STAHLS',Inks,Digital Decorating Equipment & Supplies,Direct-to-Garment (DTG),Inks,
739612,STAHLS',Inks,Digital Decorating Equipment & Supplies,Sublimation,Inks,
739612,STAHLS',Laser Custom-Cut Lettering,"Heat-Applied Graphics Equipment, Lettering & Transfers",Lettering,Laser Custom-Cut Lettering,
739612,STAHLS',Laser Cutters,Cutting Equipment & Services,Laser Cutters,,
739612,STAHLS',Laser-Cutting Software,Cutting Equipment & Services,Laser-Cutting Software,,
739612,STAHLS',"Letter Storage Boxes, Trays","Heat-Applied Graphics Equipment, Lettering & Transfers","Heat-Press, Lettering Supplies","Letter Storage Boxes, Trays",
739612,STAHLS',Letter-Placement Supplies,"Heat-Applied Graphics Equipment, Lettering & Transfers","Heat-Press, Lettering Supplies",Letter-Placement Supplies,
739612,STAHLS',Letter-Removal Solvents,"Heat-Applied Graphics Equipment, Lettering & Transfers","Heat-Press, Lettering Supplies",Letter-Removal Solvents,
739612,STAHLS',Lettering,Embroidery Equipment & Supplies,Lettering,,
739612,STAHLS',Lettering Materials,"Heat-Applied Graphics Equipment, Lettering & Transfers",Lettering Materials,,
739612,STAHLS',Manual Heat-Seal Equipment,"Heat-Applied Graphics Equipment, Lettering & Transfers",Heat-Seal Equipment,Manual Heat-Seal Equipment,
739612,STAHLS',Multipurpose Heat-Seal Equipment,"Heat-Applied Graphics Equipment, Lettering & Transfers",Heat-Seal Equipment,Multipurpose Heat-Seal Equipment,
739612,STAHLS',Nailheads,"Miscellaneous Equipment, Supplies & Industry Services",Wearable-Art Equipment & Supplies,Nailheads,
739612,STAHLS',Printed Fabrics,"Heat-Applied Graphics Equipment, Lettering & Transfers",Lettering,Printed Fabrics,
739612,STAHLS',"Reflective Tapes, Ribbons","Heat-Applied Graphics Equipment, Lettering & Transfers","Heat-Press, Lettering Supplies","Reflective Tapes, Ribbons",
739612,STAHLS',Reflective Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Reflective Transfers,
739612,STAHLS',"Rhinestone, Stud Transfers","Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,"Rhinestone, Stud Transfers",
739612,STAHLS',Rhinestones,"Miscellaneous Equipment, Supplies & Industry Services",Wearable-Art Equipment & Supplies,Rhinestones,
739612,STAHLS',"Silicone, Teflon Release Sheets & Pillows","Heat-Applied Graphics Equipment, Lettering & Transfers","Heat-Press, Lettering Supplies","Silicone, Teflon Release Sheets & Pillows",
739612,STAHLS',"Small, Pocket-Size Transfers","Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,"Small, Pocket-Size Transfers",
739612,STAHLS',Softhand Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Softhand Transfers,
739612,STAHLS',Solvent Applicators,"Heat-Applied Graphics Equipment, Lettering & Transfers","Heat-Press, Lettering Supplies",Solvent Applicators,
739612,STAHLS',Stretchable Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Stretchable Transfers,
739612,STAHLS',Supplies,Digital Decorating Equipment & Supplies,Direct-to-Garment (DTG),Supplies,
739612,STAHLS',Supplies,Digital Decorating Equipment & Supplies,Sublimation,Supplies,
739612,STAHLS',Tackle-Twill Lettering,"Heat-Applied Graphics Equipment, Lettering & Transfers",Lettering,Tackle-Twill Lettering,
739612,STAHLS',Trade Associations,"Miscellaneous Equipment, Supplies & Industry Services",Trade Associations,,
739612,STAHLS',Trade Shows,"Miscellaneous Equipment, Supplies & Industry Services",Trade Shows,,
739612,STAHLS',Transfer Smoothing Eraser,"Heat-Applied Graphics Equipment, Lettering & Transfers","Heat-Press, Lettering Supplies",Transfer Smoothing Eraser,
739612,STAHLS',Vinyl Lettering,"Heat-Applied Graphics Equipment, Lettering & Transfers",Lettering,Vinyl Lettering,
739612,STAHLS',Vinyl Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Vinyl Transfers,
61987,Staton Corporate & Casual,"1/4-,1/2-Zip Fleece",Apparel Blanks,"Fleecewear, Sweats","1/4-,1/2-Zip Fleece",
61987,Staton Corporate & Casual,American-Made Apparel,Apparel Blanks,American-Made Apparel,,
61987,Staton Corporate & Casual,Anti-Microbial Apparel,Apparel Blanks,Performance Apparel,Anti-Microbial Apparel,
61987,Staton Corporate & Casual,"Aprons, Smocks",Apparel Blanks,"Aprons, Smocks",,
61987,Staton Corporate & Casual,Athleisure,Apparel Blanks,Miscellaneous Apparel,Athleisure,
61987,Staton Corporate & Casual,Baby-Doll T-Shirts,Apparel Blanks,T-Shirts,Baby-Doll T-Shirts,
61987,Staton Corporate & Casual,"Backpacks, Knapsacks",Blank Nonwearables & Accessories,"Backpacks, Knapsacks",,
61987,Staton Corporate & Casual,Bandannas,Apparel Blanks,"Caps, Headwear",Bandannas,
61987,Staton Corporate & Casual,Baseball Caps,Apparel Blanks,"Caps, Headwear",Baseball Caps,
61987,Staton Corporate & Casual,Baseball Jackets,Apparel Blanks,"Jackets, Outerwear",Baseball Jackets,
61987,Staton Corporate & Casual,Baseball Jerseys,Apparel Blanks,Jerseys,Baseball Jerseys,
61987,Staton Corporate & Casual,Baseball Uniforms,Apparel Blanks,Athletic Wear,Baseball Uniforms,
61987,Staton Corporate & Casual,Basketball Jerseys,Apparel Blanks,Jerseys,Basketball Jerseys,
61987,Staton Corporate & Casual,Basketball Uniforms,Apparel Blanks,Athletic Wear,Basketball Uniforms,
61987,Staton Corporate & Casual,Beanies,Apparel Blanks,"Caps, Headwear",Beanies,
61987,Staton Corporate & Casual,"Blankets, Throws",Blank Nonwearables & Accessories,"Blankets, Throws",,
61987,Staton Corporate & Casual,Bowling Shirts,Apparel Blanks,Athletic Wear,Bowling Shirts,
61987,Staton Corporate & Casual,Brush-Twill Shirts,Apparel Blanks,Miscellaneous Apparel,Brush-Twill Shirts,
61987,Staton Corporate & Casual,Bucket Hats,Apparel Blanks,"Caps, Headwear",Bucket Hats,
61987,Staton Corporate & Casual,Burn-Out T-Shirts,Apparel Blanks,T-Shirts,Burn-Out T-Shirts,
61987,Staton Corporate & Casual,Camouflage Apparel,Apparel Blanks,Camouflage Apparel,,
61987,Staton Corporate & Casual,Camouflage Hats,Apparel Blanks,"Caps, Headwear",Camouflage Hats,
61987,Staton Corporate & Casual,"Camp, Hawaiian Shirts",Apparel Blanks,Miscellaneous Apparel,"Camp, Hawaiian Shirts",
61987,Staton Corporate & Casual,Cap-Sleeve T-Shirts,Apparel Blanks,T-Shirts,Cap-Sleeve T-Shirts,
61987,Staton Corporate & Casual,Cardigan Sweaters,Apparel Blanks,Sweaters,Cardigan Sweaters,
61987,Staton Corporate & Casual,Catalogs (Blanks),"Miscellaneous Equipment, Supplies & Industry Services",Catalogs (Blanks),,
61987,Staton Corporate & Casual,Cheerleader Uniforms,Apparel Blanks,Athletic Wear,Cheerleader Uniforms,
61987,Staton Corporate & Casual,Children's Apparel,Apparel Blanks,Children's Apparel,,
61987,Staton Corporate & Casual,"Children's, Infants', Youth Caps",Apparel Blanks,"Caps, Headwear","Children's, Infants', Youth Caps",
61987,Staton Corporate & Casual,"Children's, Infants', Youth Fleecewear",Apparel Blanks,"Fleecewear, Sweats","Children's, Infants', Youth Fleecewear",
61987,Staton Corporate & Casual,"Children's, Infants', Youth Jackets",Apparel Blanks,"Jackets, Outerwear","Children's, Infants', Youth Jackets",
61987,Staton Corporate & Casual,Closeouts,Apparel Blanks,Closeouts,,
61987,Staton Corporate & Casual,Coaches' Jackets,Apparel Blanks,"Jackets, Outerwear",Coaches' Jackets,
61987,Staton Corporate & Casual,Color-Block T-Shirts,Apparel Blanks,T-Shirts,Color-Block T-Shirts,
61987,Staton Corporate & Casual,Cotton Shorts,Apparel Blanks,Shorts,Cotton Shorts,
61987,Staton Corporate & Casual,Crew-Neck Sweats,Apparel Blanks,"Fleecewear, Sweats",Crew-Neck Sweats,
61987,Staton Corporate & Casual,Crop Tops,Apparel Blanks,T-Shirts,Crop Tops,
61987,Staton Corporate & Casual,Denim Caps,Apparel Blanks,"Caps, Headwear",Denim Caps,
61987,Staton Corporate & Casual,Denim Shirts,Apparel Blanks,Denim Apparel,Denim Shirts,
61987,Staton Corporate & Casual,Drawstring Pants,Apparel Blanks,Pants,Drawstring Pants,
61987,Staton Corporate & Casual,Duffle Bags,Blank Nonwearables & Accessories,Bags,Duffle Bags,
61987,Staton Corporate & Casual,Eco-Friendly Bags,Blank Nonwearables & Accessories,Bags,Eco-Friendly Bags,
61987,Staton Corporate & Casual,Elastic-Waist Pants,Apparel Blanks,Pants,Elastic-Waist Pants,
61987,Staton Corporate & Casual,Fanny Packs,Blank Nonwearables & Accessories,Bags,Fanny Packs,
61987,Staton Corporate & Casual,Fashion Caps,Apparel Blanks,"Caps, Headwear",Fashion Caps,
61987,Staton Corporate & Casual,Fashion Fleece,Apparel Blanks,"Fleecewear, Sweats",Fashion Fleece,
61987,Staton Corporate & Casual,Fitted Caps,Apparel Blanks,"Caps, Headwear",Fitted Caps,
61987,Staton Corporate & Casual,Five-Panel Caps,Apparel Blanks,"Caps, Headwear",Five-Panel Caps,
61987,Staton Corporate & Casual,Flat-Bill Caps,Apparel Blanks,"Caps, Headwear",Flat-Bill Caps,
61987,Staton Corporate & Casual,Fleece Pants,Apparel Blanks,Pants,Fleece Pants,
61987,Staton Corporate & Casual,Fleecewear for sublimation,Apparel Blanks,Sublimation Apparel,Fleecewear for sublimation,
61987,Staton Corporate & Casual,"Fleecewear, Sweats",Apparel Blanks,Eco-Friendly Apparel,"Fleecewear, Sweats",
61987,Staton Corporate & Casual,Football Jerseys,Apparel Blanks,Jerseys,Football Jerseys,
61987,Staton Corporate & Casual,Football Uniforms,Apparel Blanks,Athletic Wear,Football Uniforms,
61987,Staton Corporate & Casual,French Terry Fleece,Apparel Blanks,"Fleecewear, Sweats",French Terry Fleece,
61987,Staton Corporate & Casual,Full-Zip Fleece,Apparel Blanks,"Fleecewear, Sweats",Full-Zip Fleece,
61987,Staton Corporate & Casual,Garment Bags,Blank Nonwearables & Accessories,Bags,Garment Bags,
61987,Staton Corporate & Casual,Garment-Dyed Apparel,Apparel Blanks,Garment-Dyed Apparel,,
61987,Staton Corporate & Casual,Golf Caps,Apparel Blanks,"Caps, Headwear",Golf Caps,
61987,Staton Corporate & Casual,"Golf, Placket Shirts",Apparel Blanks,Eco-Friendly Apparel,"Golf, Placket Shirts",
61987,Staton Corporate & Casual,"Golf, Placket Shirts",Apparel Blanks,"Golf, Placket Shirts","Golf, Placket Shirts",
61987,Staton Corporate & Casual,"Golf, Placket Shirts",Apparel Blanks,Sublimation Apparel,"Golf, Placket Shirts",
61987,Staton Corporate & Casual,"Gym, Athletic Shorts",Apparel Blanks,Shorts,"Gym, Athletic Shorts",
61987,Staton Corporate & Casual,"Gym, Sports Bags",Blank Nonwearables & Accessories,Bags,"Gym, Sports Bags",
61987,Staton Corporate & Casual,Headbands,Apparel Blanks,"Caps, Headwear",Headbands,
61987,Staton Corporate & Casual,Heather T-Shirts,Apparel Blanks,T-Shirts,Heather T-Shirts,
61987,Staton Corporate & Casual,Henley-Collar Shirts,Apparel Blanks,Miscellaneous Apparel,Henley-Collar Shirts,
61987,Staton Corporate & Casual,High-Cotton Content Fleece,Apparel Blanks,"Fleecewear, Sweats",High-Cotton Content Fleece,
61987,Staton Corporate & Casual,Hooded Jackets,Apparel Blanks,"Jackets, Outerwear",Hooded Jackets,
61987,Staton Corporate & Casual,Hooded Sweats,Apparel Blanks,"Fleecewear, Sweats",Hooded Sweats,
61987,Staton Corporate & Casual,Hooded T-Shirts,Apparel Blanks,T-Shirts,Hooded T-Shirts,
61987,Staton Corporate & Casual,Infants' Apparel,Apparel Blanks,Infant's Apparel,Infants' Apparel,
61987,Staton Corporate & Casual,"Interlock Golf, Placket Shirts",Apparel Blanks,"Golf, Placket Shirts","Interlock Golf, Placket Shirts",
61987,Staton Corporate & Casual,Jackets (Fleece),Apparel Blanks,"Fleecewear, Sweats",Jackets (Fleece),
61987,Staton Corporate & Casual,"Jackets, Outerwear",Apparel Blanks,Eco-Friendly Apparel,"Jackets, Outerwear",
61987,Staton Corporate & Casual,"Jersey Golf, Placket Shirts",Apparel Blanks,"Golf, Placket Shirts","Jersey Golf, Placket Shirts",
61987,Staton Corporate & Casual,Joggers,Apparel Blanks,"Fleecewear, Sweats",Joggers,
61987,Staton Corporate & Casual,Juniors Apparel,Apparel Blanks,Miscellaneous Apparel,Juniors Apparel,
61987,Staton Corporate & Casual,Knitted Caps,Apparel Blanks,"Caps, Headwear",Knitted Caps,
61987,Staton Corporate & Casual,Lacrosse Uniforms,Apparel Blanks,Athletic Wear,Lacrosse Uniforms,
61987,Staton Corporate & Casual,Ladies' Fashion Apparel,Apparel Blanks,Miscellaneous Apparel,Ladies' Fashion Apparel,
61987,Staton Corporate & Casual,"Ladies' Golf, Placket Shirts",Apparel Blanks,"Golf, Placket Shirts","Ladies' Golf, Placket Shirts",
61987,Staton Corporate & Casual,Laundry Bags,Blank Nonwearables & Accessories,Bags,Laundry Bags,
61987,Staton Corporate & Casual,"Leotards, Workout Apparel",Apparel Blanks,"Leotards, Workout Apparel",,
61987,Staton Corporate & Casual,Long-Sleeve T-Shirts (with pockets),Apparel Blanks,T-Shirts,Long-Sleeve T-Shirts (with pockets),
61987,Staton Corporate & Casual,Long-Sleeve T-Shirts (without pockets),Apparel Blanks,T-Shirts,Long-Sleeve T-Shirts (without pockets),
61987,Staton Corporate & Casual,Low-Crown Caps,Apparel Blanks,"Caps, Headwear",Low-Crown Caps,
61987,Staton Corporate & Casual,"Luggage, Travel Bags",Blank Nonwearables & Accessories,Bags,"Luggage, Travel Bags",
61987,Staton Corporate & Casual,Mesh Caps,Apparel Blanks,"Caps, Headwear",Mesh Caps,
61987,Staton Corporate & Casual,Messenger Bags,Blank Nonwearables & Accessories,Bags,Messenger Bags,
61987,Staton Corporate & Casual,Microfiber Jackets,Apparel Blanks,"Jackets, Outerwear",Microfiber Jackets,
61987,Staton Corporate & Casual,Misses Apparel,Apparel Blanks,Miscellaneous Apparel,Misses Apparel,
61987,Staton Corporate & Casual,Moisture Wicking,Apparel Blanks,Performance Apparel,Moisture Wicking,
61987,Staton Corporate & Casual,"Muscle, Sleeveless T-Shirts",Apparel Blanks,T-Shirts,"Muscle, Sleeveless T-Shirts",
61987,Staton Corporate & Casual,Neon Fleece,Apparel Blanks,"Fleecewear, Sweats",Neon Fleece,
61987,Staton Corporate & Casual,Neon T-Shirts,Apparel Blanks,T-Shirts,Neon T-Shirts,
61987,Staton Corporate & Casual,Nightshirts,Apparel Blanks,T-Shirts,Nightshirts,
61987,Staton Corporate & Casual,Novelty Bags,Blank Nonwearables & Accessories,Bags,Novelty Bags,
61987,Staton Corporate & Casual,Novelty Caps,Apparel Blanks,"Caps, Headwear",Novelty Caps,
61987,Staton Corporate & Casual,Nylon Jackets,Apparel Blanks,"Jackets, Outerwear",Nylon Jackets,
61987,Staton Corporate & Casual,Occupational Uniforms,Apparel Blanks,Workwear,Occupational Uniforms,
61987,Staton Corporate & Casual,Odor-Resistant,Apparel Blanks,Performance Apparel,Odor-Resistant,
61987,Staton Corporate & Casual,Organic Cotton T-Shirts,Apparel Blanks,T-Shirts,Organic Cotton T-Shirts,
61987,Staton Corporate & Casual,Other,"Miscellaneous Equipment, Supplies & Industry Services",Other,,
61987,Staton Corporate & Casual,Other Sports Uniforms,Apparel Blanks,Athletic Wear,Other Sports Uniforms,
61987,Staton Corporate & Casual,Oversize Apparel,Apparel Blanks,Oversize Apparel,,
61987,Staton Corporate & Casual,Oversize Fleece,Apparel Blanks,"Fleecewear, Sweats",Oversize Fleece,
61987,Staton Corporate & Casual,"Oversize Golf, Placket Shirts",Apparel Blanks,"Golf, Placket Shirts","Oversize Golf, Placket Shirts",
61987,Staton Corporate & Casual,Oversize T-Shirts,Apparel Blanks,T-Shirts,Oversize T-Shirts,
61987,Staton Corporate & Casual,Oxford Jackets,Apparel Blanks,"Jackets, Outerwear",Oxford Jackets,
61987,Staton Corporate & Casual,Oxford Shirts,Apparel Blanks,Woven Apparel,Oxford Shirts,
61987,Staton Corporate & Casual,Painters' Caps,Apparel Blanks,"Caps, Headwear",Painters' Caps,
61987,Staton Corporate & Casual,"Panels, Panel Programs for Caps",Apparel Blanks,"Caps, Headwear","Panels, Panel Programs for Caps",
61987,Staton Corporate & Casual,Physical Education Uniforms,Apparel Blanks,Athletic Wear,Physical Education Uniforms,
61987,Staton Corporate & Casual,"Piqué Golf, Placket Shirts",Apparel Blanks,"Golf, Placket Shirts","Piqué Golf, Placket Shirts",
61987,Staton Corporate & Casual,Pocket T-Shirts,Apparel Blanks,T-Shirts,Pocket T-Shirts,
61987,Staton Corporate & Casual,"Polyester, Blends",Apparel Blanks,"Jackets, Outerwear","Polyester, Blends",
61987,Staton Corporate & Casual,Poplin Caps,Apparel Blanks,"Caps, Headwear",Poplin Caps,
61987,Staton Corporate & Casual,Precurved-Visor Caps,Apparel Blanks,"Caps, Headwear",Precurved-Visor Caps,
61987,Staton Corporate & Casual,Prepared-For-Dyeing (PFD) Apparel,Apparel Blanks,Prepared-For-Dyeing (PFD) Apparel,,
61987,Staton Corporate & Casual,Prepared-for-Dyeing (PFD) T-Shirts,Apparel Blanks,T-Shirts,Prepared-for-Dyeing (PFD) T-Shirts,
61987,Staton Corporate & Casual,Public Safety Uniforms,Apparel Blanks,Workwear,Public Safety Uniforms,
